model,learning_rate,epochs,hidden_dim,num_layers,dropout,train_loss,val_loss
gcn,0.001,200,32,4,0.1,0.004828065571685632,0.005460252833793899
gcn,0.001,200,32,4,0.2,0.00536863360967901,0.005250594733040526
gcn,0.001,200,32,4,0.5,0.007278999003271262,0.006299356771159848
gcn,0.001,300,4,2,0.0,0.006190595610274209,0.006306692357380439
gcn,0.001,300,4,2,0.1,0.008160106444524393,0.007227037432817607
gcn,0.001,300,4,2,0.2,0.008835165430274275,0.008406677767118165
gcn,0.001,300,4,2,0.5,0.013076599770122104,0.011694498899031024
gcn,0.001,300,4,3,0.0,0.005820359289646149,0.006039060979199285
gcn,0.001,300,4,3,0.1,0.009009072497590549,0.007479265127942014
gcn,0.001,300,4,3,0.2,0.008411530094842115,0.007669947210837513
gcn,0.001,300,4,3,0.5,0.01308494195755985,0.0112401330119547
gcn,0.001,300,4,4,0.0,0.005721796272943417,0.005843742617266034
gcn,0.001,300,4,4,0.1,0.016992447856399747,0.017432356762129862
gcn,0.001,300,4,4,0.2,0.016993158393436007,0.0174401941880852
gcn,0.001,300,4,4,0.5,0.012863485059804386,0.010202392586354758
gcn,0.001,300,8,2,0.0,0.005085330539279514,0.006320444649824642
gcn,0.001,300,8,2,0.1,0.006815393041405413,0.0065266343984181855
gcn,0.001,300,8,2,0.2,0.007962364951769512,0.007033560914558379
gcn,0.001,300,8,2,0.5,0.00895857744746738,0.007497758217375505
gcn,0.001,300,8,3,0.0,0.004827497154474258,0.0065024827701574365
gcn,0.001,300,8,3,0.1,0.0070811940357089044,0.007156608676926179
gcn,0.001,300,8,3,0.2,0.007226508731643359,0.006157170219380425
gcn,0.001,300,8,3,0.5,0.009187677688896657,0.008221283989353711
gcn,0.001,300,8,4,0.0,0.0055985350575711995,0.006478290996684244
gcn,0.001,300,8,4,0.1,0.006689319800999429,0.006184926453462492
gcn,0.001,300,8,4,0.2,0.00825481628999114,0.007144664615418517
gcn,0.001,300,8,4,0.5,0.01090347586820523,0.007780720876774705
gcn,0.001,300,16,2,0.0,0.004838495836075809,0.006276624686866938
gcn,0.001,300,16,2,0.1,0.0065413655920161145,0.006339380946424189
gcn,0.001,300,16,2,0.2,0.006998721603304147,0.006470088729305079
gcn,0.001,300,16,2,0.5,0.007615610460440318,0.006975759107675117
gcn,0.001,300,16,3,0.0,0.004547134900672568,0.0056878040690479855
gcn,0.001,300,16,3,0.1,0.005958748298386733,0.006224557250048246
gcn,0.001,300,16,3,0.2,0.00637361334843768,0.006044913015678355
gcn,0.001,300,16,3,0.5,0.007905533537268639,0.006483942922709063
gcn,0.001,300,16,4,0.0,0.004771255443079604,0.006746124827824151
gcn,0.001,300,16,4,0.1,0.005147251228077544,0.005663319962725488
gcn,0.001,300,16,4,0.2,0.006514375186007884,0.0053683426090535
gcn,0.001,300,16,4,0.5,0.00837823347085052,0.007164977484965718
gcn,0.001,300,32,2,0.0,0.004520366915191213,0.006413248618537826
gcn,0.001,300,32,2,0.1,0.005382457634227143,0.005804218213976964
gcn,0.001,300,32,2,0.2,0.005950916248063247,0.006407011789726446
gcn,0.001,300,32,2,0.5,0.007791124667144484,0.006633138537920136
gcn,0.001,300,32,3,0.0,0.00437775371182296,0.006489223052185444
gcn,0.001,300,32,3,0.1,0.005231366616984209,0.0055802280954564635
