model,learning_rate,epochs,hidden_dim,num_layers,dropout,train_loss,val_loss
gat,0.001,300,8,4,0.0,0.005203774405850304,0.006031140328599194
gat,0.001,300,8,4,0.1,0.005707847409778171,0.0055625334645639235
gat,0.001,300,8,4,0.2,0.006333805951807234,0.005374623847987902
gat,0.001,300,8,4,0.5,0.009334572239054574,0.007425570850447283
gat,0.001,300,16,2,0.0,0.005202755870090591,0.005792309228015213
gat,0.001,300,16,2,0.1,0.006573906468434467,0.005897775511464443
gat,0.001,300,16,2,0.2,0.007811289942926831,0.0064751538303164935
gat,0.001,300,16,2,0.5,0.010880162008106709,0.008087989501839931
gat,0.001,300,16,3,0.0,0.004485466424375773,0.006089767692119885
gat,0.001,300,16,3,0.1,0.005295310748947991,0.005644337421599577
gat,0.001,300,16,3,0.2,0.006785151321027014,0.006336123350435141
gat,0.001,300,16,3,0.5,0.008732506756981213,0.007695741792531585
gat,0.001,300,16,4,0.0,0.004451308585703373,0.006212694751072867
gat,0.001,300,16,4,0.1,0.005177035120626291,0.005354858883894242
gat,0.001,300,16,4,0.2,0.0060114342926277054,0.0051709715309272266
gat,0.001,300,16,4,0.5,0.009127192044009766,0.005956837283979244
gat,0.001,300,32,2,0.0,0.005534609759019481,0.006831011378783747
gat,0.001,300,32,2,0.1,0.0070412385173969794,0.007133063582222476
gat,0.001,300,32,2,0.2,0.007052131038573053,0.0060064541103507455
gat,0.001,300,32,2,0.5,0.011836688427461519,0.00921233520665048
gat,0.001,300,32,3,0.0,0.004499188365621699,0.0061906657043634405
gat,0.001,300,32,3,0.1,0.005627441054417028,0.006515734143586549
gat,0.001,300,32,3,0.2,0.006412317831483152,0.005857371144382473
gat,0.001,300,32,3,0.5,0.008558079993559255,0.007616102276454128
gat,0.001,300,32,4,0.0,0.0044086826654771965,0.007766257346445116
gat,0.001,300,32,4,0.1,0.004501822435607513,0.005517624195575532
gat,0.001,300,32,4,0.2,0.0050651201253963845,0.005350399689664531
gat,0.001,300,32,4,0.5,0.007389093873401483,0.005509658118666128
gat,0.001,50,4,2,0.0,0.011018049137459861,0.012027620581468512
gat,0.001,50,4,2,0.1,0.007831276466863022,0.006884041517830242
gat,0.001,50,4,2,0.2,0.01439050030377176,0.01399918390319448
gat,0.001,50,4,2,0.5,0.017513691551155515,0.01615457152076296
